Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,EDAT_10,Poblacio
1998,01,08,49,5,1457
1998,01,08,49,6,1067
1998,01,08,49,7,866
1998,01,08,49,8,552
1998,01,08,50,1,1261
1998,01,08,50,2,1921
1998,01,08,50,3,2925
1998,01,08,50,4,2199
1998,01,08,50,5,1967
1998,01,08,50,6,1969
1998,01,08,50,7,1808
1998,01,08,50,8,1383
1998,01,08,51,1,884
1998,01,08,51,2,1286
1998,01,08,51,3,2197
1998,01,08,51,4,1771
1998,01,08,51,5,1366
1998,01,08,51,6,1667
1998,01,08,51,7,1838
1998,01,08,51,8,1632
1998,01,08,52,1,1847
1998,01,08,52,2,2893
1998,01,08,52,3,5126
1998,01,08,52,4,3866
1998,01,08,52,5,3282
1998,01,08,52,6,4101
1998,01,08,52,7,3770
1998,01,08,52,8,2507
1998,01,08,53,1,506
1998,01,08,53,2,706
1998,01,08,53,3,1089
1998,01,08,53,4,1071
1998,01,08,53,5,844
1998,01,08,53,6,621
1998,01,08,53,7,1166
1998,01,08,53,8,1685
1998,01,08,54,1,297
1998,01,08,54,2,392
1998,01,08,54,3,441
1998,01,08,54,4,352
1998,01,08,54,5,273
1998,01,08,54,6,208
1998,01,08,54,7,236
1998,01,08,54,8,144
1998,01,08,55,1,791
1998,01,08,55,2,1096
1998,01,08,55,3,2087
1998,01,08,55,4,1398
1998,01,08,55,5,1118
1998,01,08,55,6,1455
1998,01,08,55,7,1115
1998,01,08,55,8,638
1998,01,08,56,1,69
1998,01,08,56,2,142
1998,01,08,56,3,144
1998,01,08,56,4,113
1998,01,08,56,5,71
1998,01,08,56,6,75
1998,01,08,56,7,95
1998,01,08,56,8,30
1998,01,09,57,1,687
1998,01,09,57,2,946
1998,01,09,57,3,1451
1998,01,09,57,4,1138
1998,01,09,57,5,981
1998,01,09,57,6,997
1998,01,09,57,7,884
1998,01,09,57,8,694
1998,01,09,58,1,267
1998,01,09,58,2,294
1998,01,09,58,3,417
1998,01,09,58,4,328
1998,01,09,58,5,265
1998,01,09,58,6,199
1998,01,09,58,7,278
1998,01,09,58,8,265
1998,01,09,59,1,816
1998,01,09,59,2,1106
1998,01,09,59,3,1748
1998,01,09,59,4,1435
1998,01,09,59,5,1159
1998,01,09,59,6,1266
1998,01,09,59,7,1417
1998,01,09,59,8,1036
1998,01,09,60,1,4092
1998,01,09,60,2,6231
1998,01,09,60,3,7963
1998,01,09,60,4,7709
1998,01,09,60,5,8070
1998,01,09,60,6,6265
1998,01,09,60,7,5395
1998,01,09,60,8,5287
1998,01,09,61,1,1967
1998,01,09,61,2,3415
1998,01,09,61,3,4383
1998,01,09,61,4,3892
1998,01,09,61,5,4523
1998,01,09,61,6,3556
1998,01,09,61,7,3132
1998,01,09,61,8,2533
1998,01,09,62,1,844
1998,01,09,62,2,1042
1998,01,09,62,3,1858
1998,01,09,62,4,2003
1998,01,09,62,5,1451
1998,01,09,62,6,1362
1998,01,09,62,7,2246
1998,01,09,62,8,2722
1998,01,09,63,1,1583
1998,01,09,63,2,2139
1998,01,09,63,3,3386
1998,01,09,63,4,3099
1998,01,09,63,5,2804
1998,01,09,63,6,2772
1998,01,09,63,7,2649
1998,01,09,63,8,2544
1998,01,10,64,1,2508
1998,01,10,64,2,3583
1998,01,10,64,3,5488
1998,01,10,64,4,5377
1998,01,10,64,5,5256
1998,01,10,64,6,4634
1998,01,10,64,7,4391
1998,01,10,64,8,5155
1998,01,10,65,1,2062
1998,01,10,65,2,2682
1998,01,10,65,3,3228
1998,01,10,65,4,3978
1998,01,10,65,5,3721
1998,01,10,65,6,2438
1998,01,10,65,7,2283
1998,01,10,65,8,2291
1998,01,10,66,1,956
1998,01,10,66,2,1361
1998,01,10,66,3,1749
1998,01,10,66,4,1893
1998,01,10,66,5,1951
1998,01,10,66,6,1421
1998,01,10,66,7,1431
1998,01,10,66,8,1409
1998,01,10,67,1,954
1998,01,10,67,2,624
1998,01,10,67,3,759
1998,01,10,67,4,1528
1998,01,10,67,5,1247
1998,01,10,67,6,567
1998,01,10,67,7,286
1998,01,10,67,8,212
1998,01,10,68,1,1823
1998,01,10,68,2,2189
1998,01,10,68,3,3379
1998,01,10,68,4,3745
1998,01,10,68,5,2881
1998,01,10,68,6,2472
1998,01,10,68,7,3093
1998,01,10,68,8,3842
1998,01,10,69,1,180
1998,01,10,69,2,287
1998,01,10,69,3,769
1998,01,10,69,4,457
1998,01,10,69,5,310
1998,01,10,69,6,617
1998,01,10,69,7,622
1998,01,10,69,8,449
1998,01,10,70,1,1859
1998,01,10,70,2,2475
1998,01,10,70,3,3039
1998,01,10,70,4,3462
1998,01,10,70,5,2628
1998,01,10,70,6,1891
1998,01,10,70,7,3439
1998,01,10,70,8,2521
1998,01,10,71,1,1733
1998,01,10,71,2,1930
1998,01,10,71,3,2311
1998,01,10,71,4,3159
1998,01,10,71,5,2355
1998,01,10,71,6,1635
1998,01,10,71,7,1914
1998,01,10,71,8,1687
1998,01,10,72,1,1712
1998,01,10,72,2,2635
1998,01,10,72,3,4773
1998,01,10,72,4,3831
1998,01,10,72,5,3150
1998,01,10,72,6,3773
1998,01,10,72,7,3888
1998,01,10,72,8,3417
1998,01,10,73,1,2288
1998,01,10,73,2,3597
1998,01,10,73,3,5673
1998,01,10,73,4,4373
1998,01,10,73,5,4006
1998,01,10,73,6,4331
1998,01,10,73,7,4080
1998,01,10,73,8,3171
1999,01,01,01,1,2506
1999,01,01,01,2,2680
1999,01,01,01,3,4855
1999,01,01,01,4,5368
1999,01,01,01,5,4184
1999,01,01,01,6,3861
1999,01,01,01,7,4691
1999,01,01,01,8,6796
1999,01,01,02,1,866
1999,01,01,02,2,966
1999,01,01,02,3,1896
1999,01,01,02,4,2430
1999,01,01,02,5,1778
1999,01,01,02,6,1625
1999,01,01,02,7,1935
1999,01,01,02,8,2793
1999,01,01,03,1,1041
1999,01,01,03,2,1176
1999,01,01,03,3,2122
1999,01,01,03,4,2209
1999,01,01,03,5,1563
1999,01,01,03,6,1689
1999,01,01,03,7,2057
1999,01,01,03,8,2846
1999,01,01,04,1,1249
1999,01,01,04,2,1411
1999,01,01,04,3,2776
1999,01,01,04,4,3128
1999,01,01,04,5,2386
1999,01,01,04,6,2202
1999,01,01,04,7,2500
1999,01,01,04,8,3849
1999,01,02,05,1,2015
1999,01,02,05,2,2588
1999,01,02,05,3,4086
1999,01,02,05,4,4076
1999,01,02,05,5,3960
1999,01,02,05,6,3547
1999,01,02,05,7,3304
1999,01,02,05,8,4317
1999,01,02,06,1,3512
1999,01,02,06,2,4217
1999,01,02,06,3,6511
1999,01,02,06,4,7489
1999,01,02,06,5,6570
1999,01,02,06,6,5689
1999,01,02,06,7,5847
1999,01,02,06,8,8488
1999,01,02,07,1,2807
1999,01,02,07,2,3121
1999,01,02,07,3,5010
1999,01,02,07,4,5663
1999,01,02,07,5,5292
1999,01,02,07,6,4669
1999,01,02,07,7,4480
1999,01,02,07,8,7905
1999,01,02,08,1,2786
1999,01,02,08,2,2965
1999,01,02,08,3,5137
1999,01,02,08,4,5774
1999,01,02,08,5,4971
1999,01,02,08,6,4611
1999,01,02,08,7,4853
1999,01,02,08,8,7875
1999,01,02,09,1,3915
1999,01,02,09,2,5168
1999,01,02,09,3,7753
1999,01,02,09,4,7621
1999,01,02,09,5,7931
1999,01,02,09,6,6946
1999,01,02,09,7,6398
1999,01,02,09,8,8570
1999,01,02,10,1,2231
1999,01,02,10,2,2785
1999,01,02,10,3,4906
1999,01,02,10,4,5097
1999,01,02,10,5,4588
1999,01,02,10,6,4403
1999,01,02,10,7,4810
1999,01,02,10,8,6916
1999,01,03,11,1,2363
1999,01,03,11,2,2855
1999,01,03,11,3,4833
1999,01,03,11,4,5096
1999,01,03,11,5,4126
1999,01,03,11,6,3943
1999,01,03,11,7,4627
1999,01,03,11,8,5998
1999,01,03,12,1,243
1999,01,03,12,2,290
1999,01,03,12,3,306
1999,01,03,12,4,275
1999,01,03,12,5,176
1999,01,03,12,6,137
1999,01,03,12,7,195
1999,01,03,12,8,215
1999,01,03,13,1,2556
1999,01,03,13,2,2978
1999,01,03,13,3,4255
1999,01,03,13,4,4776
1999,01,03,13,5,3518
1999,01,03,13,6,3055
1999,01,03,13,7,3297
1999,01,03,13,8,2273
1999,01,03,14,1,690
1999,01,03,14,2,935
1999,01,03,14,3,1391
1999,01,03,14,4,1405
1999,01,03,14,5,1395
1999,01,03,14,6,1189
1999,01,03,14,7,1065
1999,01,03,14,8,1112
1999,01,03,15,1,1016
1999,01,03,15,2,1450
1999,01,03,15,3,1948
1999,01,03,15,4,2064
1999,01,03,15,5,2211
1999,01,03,15,6,1775
1999,01,03,15,7,1698
1999,01,03,15,8,2292
1999,01,03,16,1,1389
1999,01,03,16,2,1952
1999,01,03,16,3,2482
1999,01,03,16,4,2803
1999,01,03,16,5,2691
1999,01,03,16,6,2091
1999,01,03,16,7,1942
1999,01,03,16,8,1903
1999,01,03,17,1,1696
1999,01,03,17,2,2519
1999,01,03,17,3,3446
1999,01,03,17,4,3484
1999,01,03,17,5,3572
1999,01,03,17,6,2978
1999,01,03,17,7,2734
1999,01,03,17,8,2905
1999,01,03,18,1,2569
1999,01,03,18,2,3336
1999,01,03,18,3,5310
1999,01,03,18,4,5660
1999,01,03,18,5,4987
1999,01,03,18,6,4574
1999,01,03,18,7,4896
1999,01,03,18,8,6210
1999,01,04,19,1,3731
1999,01,04,19,2,4771
1999,01,04,19,3,7169
1999,01,04,19,4,6319
1999,01,04,19,5,6907
1999,01,04,19,6,6479
1999,01,04,19,7,5048
1999,01,04,19,8,5203
1999,01,04,20,1,1814
1999,01,04,20,2,2785
1999,01,04,20,3,3978
1999,01,04,20,4,3119
1999,01,04,20,5,3680
1999,01,04,20,6,3570
1999,01,04,20,7,2663
1999,01,04,20,8,2497
1999,01,04,21,1,849
1999,01,04,21,2,1257
1999,01,04,21,3,1990
1999,01,04,21,4,1272
1999,01,04,21,5,1439
1999,01,04,21,6,1586
1999,01,04,21,7,1343
1999,01,04,21,8,1266
1999,01,05,22,1,407
1999,01,05,22,2,330
1999,01,05,22,3,405
1999,01,05,22,4,558
1999,01,05,22,5,480
1999,01,05,22,6,353
1999,01,05,22,7,256
1999,01,05,22,8,209
1999,01,05,23,1,2083
1999,01,05,23,2,2027
1999,01,05,23,3,3105
1999,01,05,23,4,3078
1999,01,05,23,5,2766
1999,01,05,23,6,2533
1999,01,05,23,7,2339
1999,01,05,23,8,3065
1999,01,05,24,1,1361
1999,01,05,24,2,1322
1999,01,05,24,3,2384
1999,01,05,24,4,1772
1999,01,05,24,5,1714
1999,01,05,24,6,1857
1999,01,05,24,7,1566
1999,01,05,24,8,1340
1999,01,05,25,1,1957
1999,01,05,25,2,2082
1999,01,05,25,3,3324
1999,01,05,25,4,3069
1999,01,05,25,5,2666
1999,01,05,25,6,2783
1999,01,05,25,7,2578
1999,01,05,25,8,3374
1999,01,05,26,1,3764
1999,01,05,26,2,3791
1999,01,05,26,3,6590
1999,01,05,26,4,6176
1999,01,05,26,5,5220
1999,01,05,26,6,5535
1999,01,05,26,7,5399
1999,01,05,26,8,7065
1999,01,05,27,1,2374
1999,01,05,27,2,2525
1999,01,05,27,3,3981
1999,01,05,27,4,4018
1999,01,05,27,5,3779
1999,01,05,27,6,3462
1999,01,05,27,7,2749
1999,01,05,27,8,3667
1999,01,06,28,1,1005
1999,01,06,28,2,1258
1999,01,06,28,3,2207
1999,01,06,28,4,1964
1999,01,06,28,5,1886
1999,01,06,28,6,1902
1999,01,06,28,7,1760
1999,01,06,28,8,1958
1999,01,06,29,1,512
1999,01,06,29,2,633
1999,01,06,29,3,1087
1999,01,06,29,4,1020
1999,01,06,29,5,903
1999,01,06,29,6,916
1999,01,06,29,7,816
1999,01,06,29,8,683
1999,01,06,30,1,883
1999,01,06,30,2,1350
1999,01,06,30,3,2128
1999,01,06,30,4,1662
1999,01,06,30,5,1899
1999,01,06,30,6,1862
1999,01,06,30,7,1494
1999,01,06,30,8,1526
1999,01,06,31,1,3025
1999,01,06,31,2,3492
1999,01,06,31,3,6120
1999,01,06,31,4,7156
1999,01,06,31,5,5983
1999,01,06,31,6,5143
1999,01,06,31,7,5792
1999,01,06,31,8,9536
1999,01,06,32,1,2543
1999,01,06,32,2,2997
1999,01,06,32,3,4805
1999,01,06,32,4,4898
1999,01,06,32,5,4872
1999,01,06,32,6,4391
1999,01,06,32,7,3855
1999,01,06,32,8,5101
1999,01,07,33,1,1792
1999,01,07,33,2,2156
1999,01,07,33,3,3577
1999,01,07,33,4,3694
1999,01,07,33,5,3384
1999,01,07,33,6,3098
1999,01,07,33,7,3213
1999,01,07,33,8,3587
1999,01,07,34,1,622
1999,01,07,34,2,893
1999,01,07,34,3,1369
1999,01,07,34,4,1344
1999,01,07,34,5,1138
1999,01,07,34,6,1130
1999,01,07,34,7,1108
1999,01,07,34,8,1187
1999,01,07,35,1,2418
1999,01,07,35,2,3001
1999,01,07,35,3,5189
1999,01,07,35,4,5058
1999,01,07,35,5,4396
1999,01,07,35,6,4470
1999,01,07,35,7,4518
1999,01,07,35,8,4891
1999,01,07,36,1,743
1999,01,07,36,2,1056
1999,01,07,36,3,1775
1999,01,07,36,4,1317
1999,01,07,36,5,1426
1999,01,07,36,6,1447
1999,01,07,36,7,1024
1999,01,07,36,8,895
1999,01,07,37,1,2436
1999,01,07,37,2,3442
1999,01,07,37,3,6336
1999,01,07,37,4,4803
1999,01,07,37,5,3924
1999,01,07,37,6,4774
1999,01,07,37,7,4146
1999,01,07,37,8,2965
1999,01,07,38,1,792
1999,01,07,38,2,1167
1999,01,07,38,3,2079
1999,01,07,38,4,1630
1999,01,07,38,5,1409
1999,01,07,38,6,1575
1999,01,07,38,7,1444
1999,01,07,38,8,1063
1999,01,07,39,1,488
1999,01,07,39,2,620
1999,01,07,39,3,1170
1999,01,07,39,4,1005
1999,01,07,39,5,748
1999,01,07,39,6,897
1999,01,07,39,7,1293
1999,01,07,39,8,768
1999,01,07,40,1,260
1999,01,07,40,2,168
1999,01,07,40,3,589
1999,01,07,40,4,843
1999,01,07,40,5,311
1999,01,07,40,6,515
1999,01,07,40,7,1103
1999,01,07,40,8,1222
1999,01,07,41,1,501
1999,01,07,41,2,549
1999,01,07,41,3,937
1999,01,07,41,4,972
1999,01,07,41,5,728
1999,01,07,41,6,828
1999,01,07,41,7,538
1999,01,07,41,8,321
1999,01,07,42,1,24
1999,01,07,42,2,16
1999,01,07,42,3,54
1999,01,07,42,4,62
1999,01,07,42,5,28
1999,01,07,42,6,29
1999,01,07,42,7,71
1999,01,07,42,8,54
1999,01,07,43,1,1697
1999,01,07,43,2,2470
1999,01,07,43,3,4392
1999,01,07,43,4,3630
1999,01,07,43,5,3158
1999,01,07,43,6,3595
1999,01,07,43,7,3575
1999,01,07,43,8,3315
1999,01,08,44,1,1714
1999,01,08,44,2,2329
1999,01,08,44,3,3733
1999,01,08,44,4,3664
1999,01,08,44,5,3232
1999,01,08,44,6,3182
1999,01,08,44,7,3328
1999,01,08,44,8,3312
1999,01,08,45,1,1517
1999,01,08,45,2,2019
1999,01,08,45,3,4129
1999,01,08,45,4,3454
1999,01,08,45,5,2563
1999,01,08,45,6,3366
1999,01,08,45,7,3751
1999,01,08,45,8,2729
1999,01,08,46,1,820
1999,01,08,46,2,967
1999,01,08,46,3,1924
1999,01,08,46,4,2242
1999,01,08,46,5,1293
1999,01,08,46,6,1149
1999,01,08,46,7,2894
1999,01,08,46,8,3000
1999,01,08,47,1,195
1999,01,08,47,2,254
1999,01,08,47,3,343
1999,01,08,47,4,339
1999,01,08,47,5,232
1999,01,08,47,6,217
1999,01,08,47,7,332
1999,01,08,47,8,317
1999,01,08,48,1,1062
1999,01,08,48,2,1445
1999,01,08,48,3,2955
1999,01,08,48,4,2296
1999,01,08,48,5,1893
1999,01,08,48,6,2362
1999,01,08,48,7,2502
1999,01,08,48,8,1970
1999,01,08,49,1,588
1999,01,08,49,2,1225
1999,01,08,49,3,1536
1999,01,08,49,4,1086
1999,01,08,49,5,1416
1999,01,08,49,6,1097
1999,01,08,49,7,868
1999,01,08,49,8,552
1999,01,08,50,1,1224
1999,01,08,50,2,1787
1999,01,08,50,3,2863
1999,01,08,50,4,2173
1999,01,08,50,5,1903
1999,01,08,50,6,1989
1999,01,08,50,7,1735
1999,01,08,50,8,1461
1999,01,08,51,1,855
1999,01,08,51,2,1207
1999,01,08,51,3,2127
1999,01,08,51,4,1784
1999,01,08,51,5,1374
1999,01,08,51,6,1643
1999,01,08,51,7,1784
1999,01,08,51,8,1683
1999,01,08,52,1,1761
1999,01,08,52,2,2659
1999,01,08,52,3,4892
1999,01,08,52,4,3860
1999,01,08,52,5,3133
1999,01,08,52,6,4079
1999,01,08,52,7,3750
1999,01,08,52,8,2622
1999,01,08,53,1,507
1999,01,08,53,2,672
1999,01,08,53,3,1080
1999,01,08,53,4,1053
1999,01,08,53,5,870
1999,01,08,53,6,632
1999,01,08,53,7,1069
1999,01,08,53,8,1679
1999,01,08,54,1,299
1999,01,08,54,2,362
1999,01,08,54,3,423
1999,01,08,54,4,340
1999,01,08,54,5,277
1999,01,08,54,6,196
1999,01,08,54,7,228
1999,01,08,54,8,152
1999,01,08,55,1,801
1999,01,08,55,2,1012
1999,01,08,55,3,2045
1999,01,08,55,4,1461
1999,01,08,55,5,1068
1999,01,08,55,6,1478
1999,01,08,55,7,1139
1999,01,08,55,8,657
1999,01,08,56,1,77
1999,01,08,56,2,127
1999,01,08,56,3,147
1999,01,08,56,4,115
1999,01,08,56,5,92
1999,01,08,56,6,65
1999,01,08,56,7,103
1999,01,08,56,8,31
1999,01,09,57,1,706
1999,01,09,57,2,880
1999,01,09,57,3,1493
1999,01,09,57,4,1167
1999,01,09,57,5,960
1999,01,09,57,6,1051
1999,01,09,57,7,887
1999,01,09,57,8,713
1999,01,09,58,1,265
1999,01,09,58,2,280
1999,01,09,58,3,414
1999,01,09,58,4,334
1999,01,09,58,5,267
1999,01,09,58,6,209
1999,01,09,58,7,265
1999,01,09,58,8,284
1999,01,09,59,1,800
1999,01,09,59,2,1008
1999,01,09,59,3,1744
1999,01,09,59,4,1435
1999,01,09,59,5,1123
1999,01,09,59,6,1281
1999,01,09,59,7,1382
1999,01,09,59,8,1093
1999,01,09,60,1,3971
1999,01,09,60,2,5920
1999,01,09,60,3,8113
1999,01,09,60,4,7619
1999,01,09,60,5,8004
1999,01,09,60,6,6630
1999,01,09,60,7,5320
1999,01,09,60,8,5402
1999,01,09,61,1,1910
1999,01,09,61,2,3175
1999,01,09,61,3,4443
1999,01,09,61,4,3815
1999,01,09,61,5,4430
1999,01,09,61,6,3740
1999,01,09,61,7,3079
1999,01,09,61,8,2695
1999,01,09,62,1,863
1999,01,09,62,2,1005
1999,01,09,62,3,1787
1999,01,09,62,4,1997
1999,01,09,62,5,1489
1999,01,09,62,6,1374
1999,01,09,62,7,2084
1999,01,09,62,8,2794
1999,01,09,63,1,1603
1999,01,09,63,2,2023
1999,01,09,63,3,3385
1999,01,09,63,4,3176
1999,01,09,63,5,2815
1999,01,09,63,6,2881
1999,01,09,63,7,2569
1999,01,09,63,8,2671
1999,01,10,64,1,2471
1999,01,10,64,2,3340
1999,01,10,64,3,5642
1999,01,10,64,4,5363
1999,01,10,64,5,5107
1999,01,10,64,6,4872
1999,01,10,64,7,4204
1999,01,10,64,8,5329
1999,01,10,65,1,2070
1999,01,10,65,2,2631
1999,01,10,65,3,3381
1999,01,10,65,4,3942
1999,01,10,65,5,3831
1999,01,10,65,6,2643
1999,01,10,65,7,2225
1999,01,10,65,8,2379
1999,01,10,66,1,948
1999,01,10,66,2,1303
1999,01,10,66,3,1776
1999,01,10,66,4,1835
1999,01,10,66,5,1978
1999,01,10,66,6,1523
1999,01,10,66,7,1378
1999,01,10,66,8,1440
1999,01,10,67,1,1051
1999,01,10,67,2,637
1999,01,10,67,3,781
1999,01,10,67,4,1532
1999,01,10,67,5,1336
1999,01,10,67,6,638
1999,01,10,67,7,289
1999,01,10,67,8,219
1999,01,10,68,1,1834
1999,01,10,68,2,2110
1999,01,10,68,3,3381
1999,01,10,68,4,3806
1999,01,10,68,5,2969
1999,01,10,68,6,2573
1999,01,10,68,7,2929
1999,01,10,68,8,3954
1999,01,10,69,1,174
1999,01,10,69,2,250
1999,01,10,69,3,710
1999,01,10,69,4,463
1999,01,10,69,5,274
1999,01,10,69,6,622
1999,01,10,69,7,595
1999,01,10,69,8,476
1999,01,10,70,1,1859
1999,01,10,70,2,2413
1999,01,10,70,3,2936
1999,01,10,70,4,3435
1999,01,10,70,5,2711
1999,01,10,70,6,1854
1999,01,10,70,7,3272
1999,01,10,70,8,2676
1999,01,10,71,1,1648
1999,01,10,71,2,1836
1999,01,10,71,3,2366
1999,01,10,71,4,3084
1999,01,10,71,5,2391
1999,01,10,71,6,1687
1999,01,10,71,7,1892
1999,01,10,71,8,1750
1999,01,10,72,1,1754
1999,01,10,72,2,2452
1999,01,10,72,3,4645
1999,01,10,72,4,3930
1999,01,10,72,5,3204
1999,01,10,72,6,3702
1999,01,10,72,7,3857
1999,01,10,72,8,3563
1999,01,10,73,1,2200
1999,01,10,73,2,3334
1999,01,10,73,3,5514
1999,01,10,73,4,4366
1999,01,10,73,5,3876
1999,01,10,73,6,4405
1999,01,10,73,7,4045
1999,01,10,73,8,3351
2000,01,01,01,1,2532
2000,01,01,01,2,2579
2000,01,01,01,3,4906
2000,01,01,01,4,5587
2000,01,01,01,5,4391
2000,01,01,01,6,3936
2000,01,01,01,7,4405
2000,01,01,01,8,6592
2000,01,01,02,1,907
2000,01,01,02,2,948
2000,01,01,02,3,2049
2000,01,01,02,4,2593
2000,01,01,02,5,1874
2000,01,01,02,6,1688
2000,01,01,02,7,1805
2000,01,01,02,8,2738
2000,01,01,03,1,1017
2000,01,01,03,2,1084
2000,01,01,03,3,2163
2000,01,01,03,4,2273
2000,01,01,03,5,1634
2000,01,01,03,6,1723
2000,01,01,03,7,1933
2000,01,01,03,8,2846
2000,01,01,04,1,1255
2000,01,01,04,2,1347
2000,01,01,04,3,2692
2000,01,01,04,4,3282
2000,01,01,04,5,2415
2000,01,01,04,6,2224
2000,01,01,04,7,2302
2000,01,01,04,8,3719
2000,01,02,05,1,2027
2000,01,02,05,2,2525
2000,01,02,05,3,3986
2000,01,02,05,4,4150
2000,01,02,05,5,3999
2000,01,02,05,6,3716
2000,01,02,05,7,3156
2000,01,02,05,8,4283
2000,01,02,06,1,3523
2000,01,02,06,2,4094
2000,01,02,06,3,6467
2000,01,02,06,4,7423
2000,01,02,06,5,6666
2000,01,02,06,6,5991
2000,01,02,06,7,5490
2000,01,02,06,8,8557
2000,01,02,07,1,3025
2000,01,02,07,2,3025
2000,01,02,07,3,4835
2000,01,02,07,4,5828
2000,01,02,07,5,5375
2000,01,02,07,6,4951
2000,01,02,07,7,4232
2000,01,02,07,8,7767
2000,01,02,08,1,2813
2000,01,02,08,2,2840
2000,01,02,08,3,4985
2000,01,02,08,4,5774
2000,01,02,08,5,5025
2000,01,02,08,6,4733
2000,01,02,08,7,4553
2000,01,02,08,8,7818
2000,01,02,09,1,3913
2000,01,02,09,2,4948
2000,01,02,09,3,7621
2000,01,02,09,4,7736
2000,01,02,09,5,7916
2000,01,02,09,6,7347
2000,01,02,09,7,6089
2000,01,02,09,8,8576
2000,01,02,10,1,2297
2000,01,02,10,2,2676
2000,01,02,10,3,4723
2000,01,02,10,4,5177
2000,01,02,10,5,4651
2000,01,02,10,6,4534
2000,01,02,10,7,4504
2000,01,02,10,8,6924
2000,01,03,11,1,2390
2000,01,03,11,2,2755
2000,01,03,11,3,4665
2000,01,03,11,4,5231
2000,01,03,11,5,4207
2000,01,03,11,6,4067
2000,01,03,11,7,4309
2000,01,03,11,8,5940
2000,01,03,12,1,220
2000,01,03,12,2,286
2000,01,03,12,3,284
2000,01,03,12,4,282
2000,01,03,12,5,189
2000,01,03,12,6,137
2000,01,03,12,7,179
2000,01,03,12,8,214
2000,01,03,13,1,2534
2000,01,03,13,2,2865
2000,01,03,13,3,4194
2000,01,03,13,4,4774
2000,01,03,13,5,3634
2000,01,03,13,6,3151
2000,01,03,13,7,3194
2000,01,03,13,8,2421
2000,01,03,14,1,691
2000,01,03,14,2,910
2000,01,03,14,3,1334
2000,01,03,14,4,1437
2000,01,03,14,5,1410
2000,01,03,14,6,1229
2000,01,03,14,7,1025
2000,01,03,14,8,1119
2000,01,03,15,1,927
2000,01,03,15,2,1414
2000,01,03,15,3,1966
2000,01,03,15,4,1991
2000,01,03,15,5,2251
2000,01,03,15,6,1854
2000,01,03,15,7,1606
2000,01,03,15,8,2322
2000,01,03,16,1,1339
2000,01,03,16,2,1895
2000,01,03,16,3,2607
2000,01,03,16,4,2732
2000,01,03,16,5,2723
2000,01,03,16,6,2222
2000,01,03,16,7,1869
2000,01,03,16,8,1954
2000,01,03,17,1,1675
2000,01,03,17,2,2371
2000,01,03,17,3,3409
2000,01,03,17,4,3418
2000,01,03,17,5,3512
2000,01,03,17,6,3111
2000,01,03,17,7,2567
2000,01,03,17,8,2979
2000,01,03,18,1,2559
2000,01,03,18,2,3146
2000,01,03,18,3,5212
2000,01,03,18,4,5604
2000,01,03,18,5,5082
2000,01,03,18,6,4717
2000,01,03,18,7,4623
2000,01,03,18,8,6306
2000,01,04,19,1,3648
2000,01,04,19,2,4588
2000,01,04,19,3,7184
2000,01,04,19,4,6174
2000,01,04,19,5,6879
2000,01,04,19,6,6884
2000,01,04,19,7,4838
2000,01,04,19,8,5406
2000,01,04,20,1,1804
2000,01,04,20,2,2694
2000,01,04,20,3,3961
2000,01,04,20,4,3151
2000,01,04,20,5,3600
2000,01,04,20,6,3732
2000,01,04,20,7,2613
2000,01,04,20,8,2645
2000,01,04,21,1,866
2000,01,04,21,2,1244
2000,01,04,21,3,1980
2000,01,04,21,4,1285
2000,01,04,21,5,1447
2000,01,04,21,6,1667
2000,01,04,21,7,1296
2000,01,04,21,8,1348
2000,01,05,22,1,409
2000,01,05,22,2,329
2000,01,05,22,3,408
2000,01,05,22,4,560
2000,01,05,22,5,521
2000,01,05,22,6,393
2000,01,05,22,7,252
2000,01,05,22,8,200
2000,01,05,23,1,2187
2000,01,05,23,2,2000
2000,01,05,23,3,3062
2000,01,05,23,4,3145
2000,01,05,23,5,2819
2000,01,05,23,6,2649
2000,01,05,23,7,2230
2000,01,05,23,8,3062
2000,01,05,24,1,1387
2000,01,05,24,2,1338
2000,01,05,24,3,2296
2000,01,05,24,4,1819
2000,01,05,24,5,1726
2000,01,05,24,6,1902
2000,01,05,24,7,1522
2000,01,05,24,8,1406
2000,01,05,25,1,2090
2000,01,05,25,2,2089
2000,01,05,25,3,3282
2000,01,05,25,4,3100
2000,01,05,25,5,2796
2000,01,05,25,6,2851
2000,01,05,25,7,2478
2000,01,05,25,8,3415
2000,01,05,26,1,3958
2000,01,05,26,2,3819
2000,01,05,26,3,6262
2000,01,05,26,4,6287
2000,01,05,26,5,5345
2000,01,05,26,6,5703
2000,01,05,26,7,5069
2000,01,05,26,8,7201
2000,01,05,27,1,2487
2000,01,05,27,2,2459
2000,01,05,27,3,3882
2000,01,05,27,4,4046
2000,01,05,27,5,3799
2000,01,05,27,6,3625
2000,01,05,27,7,2651
2000,01,05,27,8,3621
2000,01,06,28,1,989
2000,01,06,28,2,1213
2000,01,06,28,3,2118
2000,01,06,28,4,1992
2000,01,06,28,5,1858
2000,01,06,28,6,1981
2000,01,06,28,7,1713
2000,01,06,28,8,1979
2000,01,06,29,1,507
2000,01,06,29,2,598
2000,01,06,29,3,1070
2000,01,06,29,4,1034
2000,01,06,29,5,898
2000,01,06,29,6,945
2000,01,06,29,7,773
